kill,abilityPower,armor,attackDamage,attackSpeed,healthMax,lifesteal,magicResist,movementSpeed,powerMax,y
-4,-452,117,18,326,-3055,4,-80,-219,673,1
-5,-328,156,64,460,-3295,4,-81,191,688,1
-7,-319,183,38,331,-3219,4,-77,65,760,1
-8,-453,80,-58,358,-3297,4,-115,-266,690,1
-9,-423,69,-116,346,-3622,4,-118,97,690,1
-9,-811,113,-331,379,-3951,4,-124,48,570,0
-13,-740,15,-197,334,-4173,4,-138,-19,570,0
-13,-875,86,-288,333,-4492,5,-127,250,305,0
-14,-548,83,-124,540,-3590,33,-93,263,356,1
-14,-548,83,-120,551,-3779,13,-93,-26,337,1
-15,-736,218,-247,443,-3874,13,-58,92,379,1
-16,-847,122,-150,349,-4266,13,-61,-108,329,1
-17,-594,157,-196,469,-4525,7,-37,41,123,1
-21,-619,-21,-233,477,-4499,7,-75,29,97,0
-22,-574,89,-210,507,-4617,7,-78,-12,44,0
0,0,-11,0,0,-74,0,-6,-25,93,1
0,-12,-5,-31,93,-104,5,-14,-138,118,1
0,0,-5,-31,30,-104,5,-14,-25,143,1
1,-27,-11,-37,55,-268,0,-17,-76,46,1
2,0,3,-32,35,3,0,-16,-58,226,1
1,25,-8,1,78,-277,7,-19,0,-65,1
2,25,-17,8,18,-152,7,-18,-70,-321,1
2,17,-25,34,33,-310,7,-23,-70,-5,1
1,9,-48,34,137,-270,6,-38,396,10,1
3,-24,-42,0,-38,-205,6,-37,-365,-74,1
5,32,-33,7,73,-82,7,-39,-235,-125,1
6,43,-13,29,-52,260,7,-61,-205,15,1
4,34,-34,1,116,-179,7,-104,81,-176,1
3,5,-42,-31,-49,-324,-2,-108,-68,26,0
3,69,-33,2,-68,-589,5,-109,35,-300,1
2,26,-152,-105,-12,-753,5,-182,28,-404,0
0,41,-50,-89,117,-960,12,-116,190,-558,1
-2,53,-54,-100,-115,-1252,12,-116,-247,-636,0
-2,43,-31,-95,-120,-1292,11,-120,96,-589,0
-4,9,-36,-58,-262,-1762,10,-123,-313,-681,0
-4,105,-48,-116,-60,-1673,9,-130,-7,-826,0
1,170,-128,-53,5,-1022,19,-119,194,-596,1
-1,147,-133,-89,-73,-406,9,-122,284,-759,0
-2,86,-126,-77,-15,-1138,9,-162,-270,-1452,0
-2,102,-119,-98,-120,-1013,9,-160,263,-1022,0
-3,139,-205,-111,0,-1256,9,-152,-419,-1478,0
-3,95,-232,-158,-186,-1159,9,-149,-832,-1422,0
-4,136,-256,-176,107,-1166,9,-159,-427,-1566,0
-2,156,-289,-167,209,-1789,9,-162,-202,-1728,0
-2,341,-266,-50,107,-1409,9,-152,-181,-1548,0
-1,368,-268,-18,-23,-897,9,-155,-198,-1586,0
0,328,-233,-31,84,-957,9,-148,-600,-1480,0
0,142,-239,-184,198,-748,9,-173,-458,-1530,0
1,158,-251,-164,131,-677,9,-172,-393,-1552,0
1,158,-270,-206,-39,-1026,9,-181,-504,-1727,0
1,382,-291,-112,100,-908,9,-178,-512,-1617,0
1,316,-291,-167,-84,-838,9,-178,-184,-1617,0
1,396,-246,-97,130,-838,9,-178,-146,-1617,0
1,313,-246,-208,89,-622,9,-178,-430,-1610,0
2,238,-251,-193,171,-600,9,-180,-787,-1664,0
5,238,-245,-186,115,-465,9,-178,-592,-1664,0
0,0,-6,0,0,156,0,-2,-20,-9846,1
0,-24,-12,3,36,246,0,6,-375,-9846,1
0,-25,0,6,36,244,0,6,-20,-9818,1
-1,-32,-12,-8,34,242,0,7,61,-9719,1
-1,-40,-3,-17,53,317,0,7,-20,-9606,1
-4,-62,-20,11,25,51,0,3,5,-9688,1
-4,-130,4,-17,42,75,0,6,265,-9907,1
-4,-135,-27,-19,41,-108,0,2,-62,-9849,1
-5,-146,-27,-50,3,-316,0,2,-23,-9915,1
-5,-169,-32,-92,46,-233,1,2,-67,-9976,1
-6,-174,-34,-44,57,-342,1,1,149,-9962,1
-6,-188,-38,-90,56,-612,-6,1,-2,-9991,1
-7,-198,-24,-91,63,-355,-6,0,100,-9901,1
0,0,-24,0,0,-123,0,-2,15,-115,1
0,15,-24,-13,0,-153,0,-10,10,-115,1
0,18,-24,-12,-6,-161,0,-10,-81,-115,1
0,18,-19,-5,-18,-123,0,-9,49,-184,1
2,38,-26,-19,-3,-396,0,-13,-189,-193,1
2,21,-3,-14,-30,-159,0,-10,-40,-184,1
3,19,-2,-15,2,-123,1,-11,-60,-128,1
1,40,-6,18,-35,147,1,13,13,-325,1
2,59,-24,4,-16,42,1,11,-30,-421,1
2,69,-20,14,-26,177,1,14,-138,-49,1
3,22,-24,17,-114,93,1,11,280,-183,1
5,41,48,8,-45,313,2,34,39,-86,1
7,34,82,16,-10,313,3,16,-191,-125,2
6,-34,97,-6,-65,323,3,28,-74,140,2
8,-17,99,18,-8,652,2,29,96,103,2
9,-7,89,1,5,717,2,25,-7,172,2
10,-21,96,35,22,1195,3,30,106,-204,2
12,44,142,53,-76,1221,3,30,198,130,2
15,83,180,67,5,1569,4,43,192,201,2
15,71,190,95,61,1809,4,40,56,542,2
16,53,192,91,-2,1610,4,19,22,461,2
16,22,180,145,-85,1373,4,-18,12,676,2
18,40,127,217,35,1564,4,-88,-237,708,2
21,99,223,185,10,2007,4,-13,340,708,2
21,62,225,274,-3,1953,3,-11,11,455,2
24,-8,234,338,-17,2349,3,10,245,488,2
28,45,236,367,23,2692,3,11,68,392,2
30,-2,242,288,26,2842,3,12,22,473,2
0,0,-9,0,0,-148,0,-9,-30,32,1
0,67,-19,-23,29,-123,0,-19,-35,32,1
0,66,-10,-24,52,-141,0,-9,-35,29,1
0,64,-16,-40,45,-257,-15,-15,-35,65,1
1,64,-6,-32,81,-141,-15,-10,-245,166,1
1,102,-91,-42,21,-399,-15,-89,-16,65,0
1,102,-44,-44,55,-357,0,-26,-5,165,1
-2,91,-64,-77,10,-682,-8,-28,70,-43,0
-2,118,-62,-68,10,-547,-1,-15,-56,-189,1
-5,121,-78,-59,-52,-627,-2,-25,68,-158,0
-4,124,-85,-73,53,-861,-9,-25,-124,-196,0
-3,169,-85,-75,40,-682,-10,-35,-99,-60,0
-6,162,-106,-63,-41,-904,-10,-42,160,-181,0
-5,187,-100,-104,11,-722,-10,-51,-196,-177,0
-9,149,-123,-101,-26,-1581,-12,-84,13,-355,0
-11,204,-99,-183,48,-1643,-13,-67,-319,-343,0
-13,229,-231,-194,106,-2067,-13,-129,-214,-208,0
-16,158,-233,-196,-10,-2884,-31,-129,-15,-285,0
-16,196,-193,-220,105,-2947,-13,-96,-234,-173,0
-18,192,-243,-223,19,-3334,-13,-131,-112,-298,0
-21,143,-280,-324,19,-3763,-6,-141,242,-86,0
-21,156,-257,-333,86,-3758,-26,-120,38,-75,0
-24,156,-283,-337,47,-3890,-26,-142,-100,-126,0
0,0,-15,0,0,8,0,0,40,283,1
0,33,-27,17,-17,-92,0,0,48,283,1
0,30,-102,17,2,-89,0,-23,265,290,1
-1,32,-47,-8,-17,-359,0,-8,378,148,1
-1,32,-44,-20,2,-213,0,-7,73,-54,1
-1,34,-112,-22,-17,-528,-1,-26,53,-132,1
-1,76,-60,34,55,-1041,-1,-17,114,-300,1
-1,78,-56,-15,-35,-765,-1,-7,140,-152,1
-2,109,-59,9,-2,-1054,-1,-27,-96,-38,1
-3,115,-76,-37,-158,-1113,-1,-33,-298,3,0
-4,112,-134,-17,-86,-1218,-1,-33,159,-96,0
-5,172,-140,-32,-22,-1116,-2,-35,60,-163,0
-5,202,-155,-52,22,-1126,-2,-60,7,-195,0
-6,219,-450,-87,-10,-1140,-2,-144,-168,-260,0
-5,250,-212,-67,44,-1193,5,-98,116,-247,0
-5,277,-229,-32,88,-1516,13,-123,-149,-286,0
-4,289,-251,-14,-67,-1788,14,-136,91,-367,0
-3,290,-261,29,-1,-2195,14,-125,-191,-57,0
-5,419,-463,-42,-56,-2352,14,-171,56,-124,0
-5,429,-483,-31,-59,-2471,15,-177,114,-203,0
-6,544,-375,-51,-128,-2669,15,-192,155,-207,0
-5,572,-423,32,-93,-2695,15,-177,-310,-471,0
-8,522,-712,-51,13,-2466,15,-225,91,-454,0
-11,493,-508,-116,-208,-3067,15,-183,-37,-635,0
-12,517,-557,-310,-340,-3104,8,-205,-51,-747,0
0,0,-18,0,0,-233,0,0,15,202,1
0,24,-18,-15,22,-288,0,8,-340,202,1
0,25,-16,-12,74,-213,0,9,-54,227,1
0,22,-5,-8,29,-53,0,10,-10,204,1
-1,22,-22,-18,17,-456,0,4,220,96,1
-1,39,-18,-5,21,-229,0,6,-78,205,1
-1,55,-31,-24,30,-246,7,5,-81,219,1
-1,84,-30,-23,48,-230,7,7,-10,286,1
1,84,-10,-39,166,-186,9,7,13,596,1
2,40,-5,-7,148,-253,9,10,82,485,1
2,53,-14,35,79,-492,10,4,-50,737,1
1,83,-28,29,99,-895,10,-4,5,764,1
3,119,-19,-18,137,-766,11,0,-20,792,1
2,173,-13,5,170,-654,11,7,-5,833,1
3,181,-20,34,165,-763,12,1,128,777,1
3,172,-16,32,104,-356,12,-24,-45,795,1
5,200,-17,57,216,-96,13,-24,-128,1081,1
6,193,-17,60,162,69,15,-24,-109,1371,1
6,224,-43,-5,132,-43,15,-48,225,1315,1
7,220,-46,12,275,-172,15,-49,-304,1276,1
6,287,-55,29,48,-500,15,-54,-153,1134,1
6,300,-44,40,158,-213,15,-56,93,1192,1
7,325,-67,110,-3,-16,16,-59,192,1267,1
4,369,-61,58,132,-150,16,-65,200,1128,1
5,395,-16,31,108,-385,16,-54,455,1070,1
5,432,-30,8,65,-208,17,-67,361,1100,1
7,479,0,18,83,152,17,-46,-404,1180,1
7,528,-16,20,37,339,18,-58,469,1116,1
7,865,-24,17,277,199,45,-30,270,1068,1
8,1037,-49,105,4,404,19,-54,358,1077,1
0,0,-22,0,0,-30,0,0,20,182,1
0,18,-28,-3,-9,40,0,8,-333,182,1
0,11,-28,-5,-90,41,0,8,-3,264,1
-1,21,-22,-1,-60,122,0,8,8,110,1
-1,-14,-24,24,-43,27,0,6,92,75,1
1,-16,-4,1,-28,129,0,24,-118,345,1
2,-36,-15,8,-83,50,0,10,61,501,1
2,-35,-14,27,24,61,0,9,179,601,1
1,-74,-42,32,14,-283,0,1,-133,546,1
2,-45,-21,75,-64,-175,0,20,29,594,1
2,16,-45,90,-95,-332,0,6,-7,870,1
0,16,-68,38,-191,-807,0,-2,-70,711,1
-2,-12,-68,58,-116,-598,-7,-1,-186,815,1
-1,-29,-63,-16,-116,-623,-7,0,-295,822,0
0,-29,-62,52,-102,-394,-7,1,-269,799,1
1,-27,-55,66,-113,-186,-7,3,-57,834,1
-2,19,-64,60,-170,-440,-7,35,-221,1058,1
-2,-84,-66,98,-251,-863,-7,33,333,908,1
-4,-39,-79,88,-282,-871,-14,7,66,902,0
-5,-18,-79,72,-219,-875,-15,8,208,909,0
-4,-32,-105,49,-349,-1033,-32,0,-227,844,0
-7,-10,-103,21,-415,-967,-15,4,-483,813,0
-9,-33,-114,152,-315,-1426,-15,14,-73,967,0
-9,-131,-117,64,-321,-1702,-16,16,-211,901,0
-10,-79,-118,43,-303,-2044,-16,11,23,718,0
-10,-11,-142,52,-321,-2086,-16,2,-111,681,0
-12,-169,-223,22,-335,-2716,-16,-18,119,479,0
-12,-196,-197,32,-296,-2748,-16,-19,135,495,0
-13,-138,-203,-17,-311,-2869,-16,-19,115,369,0
-16,26,-245,16,-418,-2586,-16,-20,-332,373,0
-18,69,-244,77,-219,-2565,-16,-21,-202,327,0
0,0,-16,0,0,-155,0,9,20,49,1
0,0,-23,13,-13,-155,0,-9,-344,49,1
0,0,-10,6,-24,-163,0,1,26,89,1
2,-2,-7,23,-16,-104,0,3,-210,96,1
3,-2,-26,25,-9,-157,0,-9,6,27,1
4,15,-3,8,-24,-38,0,6,-7,72,1
5,15,-20,37,-48,-74,0,-5,-131,8,1
4,71,20,30,-93,-246,0,1,18,-99,1
5,71,19,33,-34,41,1,-5,45,-24,1
6,91,38,20,-38,341,1,8,117,28,1
7,91,36,-8,-52,394,1,7,-41,3,1
8,76,36,-12,-19,227,0,7,93,35,1
9,98,21,-6,-19,196,0,-2,3,-33,1
8,98,6,26,-55,-24,0,-8,53,-151,1
8,56,25,13,-54,129,-7,5,-175,-100,1
9,57,38,25,-57,434,-7,-2,80,-20,2
9,49,38,57,-58,296,-7,0,33,-9,1
11,26,40,52,-112,318,-5,19,-213,542,2
13,23,37,33,-142,511,-5,13,-38,671,2
13,101,35,85,-196,291,-6,19,-21,572,2
15,144,28,-4,-145,342,-6,8,54,587,2
15,62,16,183,-128,409,-6,-1,-156,421,2
17,57,90,109,-275,1117,-6,34,237,514,2
18,80,48,146,-165,1248,-6,15,-223,591,2
18,80,30,76,-196,1122,-6,3,-103,528,2
22,82,54,154,-162,1377,-6,17,-73,496,2
23,146,85,191,-165,1468,-5,48,-119,501,2
26,144,44,184,-220,1125,-6,16,-143,412,2
28,212,66,191,-133,1905,-6,22,204,783,2
30,212,73,226,-134,2056,-6,24,-151,838,2
30,261,87,241,-120,2256,0,29,321,893,2
31,207,74,232,-120,2465,0,19,-207,893,2
0,0,-16,0,0,-116,0,-11,0,-51,1
0,7,-4,-43,9,-61,0,-19,-357,-76,1
0,7,-1,-40,10,11,0,-18,0,-46,1
-1,25,-9,-59,38,-250,0,-24,83,-216,1
-2,25,1,-61,28,-83,0,-22,25,-173,1
-2,10,-2,-66,37,-536,0,-23,86,-484,1
-3,4,-3,-64,81,-600,0,-22,70,-473,1
-2,24,-6,-114,152,-506,0,-20,40,-497,1
-3,24,-23,-123,135,-846,0,-27,11,-632,1
-2,64,-23,-118,349,-927,0,-27,-42,-735,1
-2,57,-19,-133,162,-851,0,-26,236,-739,1
-2,57,-61,-100,208,-1316,14,-63,174,-940,1
-2,37,-52,-121,215,-1288,14,-61,-121,-1137,1
-3,31,-69,-90,217,-1373,15,-74,410,-1310,1
-4,51,-83,-102,197,-1782,15,-81,55,-1135,1
-3,-29,-70,-135,228,-1685,15,-77,-243,-1382,1
-4,-30,-115,-97,248,-1963,8,-80,272,-1537,1
-3,-36,-110,-70,295,-1927,-93,-80,383,-1598,0
-2,29,-137,-116,255,-2151,16,-80,-29,-1912,1
-5,29,-144,-144,235,-2385,15,-81,58,-2293,0
-6,38,-206,-153,484,-2409,16,-82,-126,-2614,1
-6,38,-196,-193,232,-2321,15,-79,-99,-2601,0
-6,38,-262,-128,309,-2207,16,-93,-77,-2781,0
-6,-102,-293,-228,423,-2999,15,-113,-276,-2958,0
-8,-13,-316,-254,413,-3363,16,-180,137,-3214,0
0,0,-29,0,0,-96,0,-7,5,681,1
0,93,-29,-57,-29,-111,0,-15,-357,681,1
1,77,-26,-63,-76,-26,0,-14,-225,699,1
2,93,-24,-54,-40,-56,0,-16,-127,858,1
3,77,-18,-26,-64,76,0,-15,-400,1034,1
4,137,1,-48,-145,494,0,-8,-54,1534,1
4,157,10,-45,-19,88,1,-12,-74,1505,1
6,157,15,-75,-126,265,-6,-11,50,1841,1
7,177,9,-48,-109,-27,-6,-15,-352,2222,1
7,184,12,-102,-163,234,-5,-16,124,2492,1
10,248,40,-77,-129,417,3,-14,-143,2849,2
11,294,37,-111,26,255,4,-15,70,2893,2
15,332,31,-119,-69,599,5,-12,55,3011,2
14,374,53,-112,-110,571,5,2,74,2985,2
18,374,66,-158,-86,690,5,-20,-157,3081,2
21,445,76,-123,8,905,4,-66,18,3221,2
21,445,76,-127,-108,905,4,-66,-334,3221,2
0,0,18,0,0,80,0,-2,5,212,1
0,-6,18,6,3,-35,0,6,-368,452,1
0,-6,18,13,-47,-39,0,6,160,472,1
0,-8,19,8,4,-37,0,7,-28,551,1
-1,-11,11,31,0,-218,0,5,144,551,1
-1,-11,-2,33,-15,-118,0,7,-301,693,1
0,-12,-20,31,28,-239,0,5,-39,720,1
-1,8,-20,92,25,-382,0,-20,-408,861,1
-2,4,-35,73,-48,-434,7,-24,2,907,1
-6,17,-50,88,24,-721,7,-27,472,712,1
-6,-34,-53,37,-123,-527,7,-54,88,785,1
-6,-30,-53,19,-11,-881,7,-76,-197,739,0
-8,-33,-63,19,-29,-1129,7,-86,-100,1048,0
-9,-36,-64,-61,-18,-1168,0,-84,-21,719,0
-10,1,-84,-78,-13,-1322,0,-91,40,695,0
-11,18,-93,-66,-15,-1585,0,-96,-105,681,0
-12,15,-96,-72,24,-1802,-16,-96,-17,596,0
0,0,-24,0,0,-44,0,-2,-20,-9550,1
0,59,-18,-37,7,36,0,-10,-21,-9525,1
0,59,-18,-35,11,36,0,-10,42,-9422,1
0,59,-18,-41,-30,-41,0,-13,-77,-9100,1
2,99,-2,-58,44,343,0,-12,110,-8918,1
1,99,-3,-53,8,510,0,-8,-21,-8652,1
1,119,-8,-74,-25,734,0,-11,5,-8424,1
2,111,16,-56,-49,645,0,13,-20,-8343,1
2,121,45,-91,-37,641,-7,13,171,-8145,1
4,111,73,-80,15,842,-6,-8,-240,-7952,1
5,103,61,-101,16,750,-6,-9,64,-7306,1
7,143,89,-146,20,758,-7,-10,81,-6898,2
5,129,114,-143,-24,875,-8,-8,225,-6819,2
5,128,212,-156,-33,1110,-8,28,-172,-6766,2
4,118,207,-156,-86,921,-9,26,4,-6693,2
3,161,156,-195,75,1528,-9,1,134,-6591,2
4,178,223,-231,93,1469,-10,-25,177,-6580,2
7,213,260,-216,42,1568,-9,-21,-590,-6436,2
8,220,309,-208,-121,1678,-1,-23,-288,-6427,2
13,238,349,-201,-7,1897,0,-19,-245,-6345,2
0,0,-17,0,0,-21,0,0,5,360,1
0,9,-5,7,-13,-36,9,-8,5,360,1
1,13,-5,7,-13,-12,9,-8,-10,387,1
1,13,-16,3,-11,-66,9,-18,-10,417,1
1,-14,-5,11,-12,15,9,-8,30,779,1
2,-12,-10,-5,-2,-142,9,-10,-15,931,1
3,5,-2,-25,23,61,9,-32,5,1119,1
4,7,8,24,-4,158,16,-6,40,1084,1
2,45,0,-2,19,-7,21,-9,22,1174,1
2,45,-4,-4,16,-42,20,-11,20,862,1
2,57,26,8,-112,-19,20,-6,16,744,1
2,57,13,12,-8,-396,13,15,322,615,1
2,53,16,13,-7,-280,14,15,119,579,1
2,121,2,-8,-46,-290,14,-8,-234,907,1
2,121,-22,-19,11,-517,13,-9,-99,820,1
3,69,15,0,-15,-502,15,15,-99,523,1
3,104,22,3,27,-483,15,16,-276,517,1
6,117,79,21,25,-238,16,75,-60,424,1
8,141,27,47,47,-626,15,20,-250,615,1
11,229,15,22,12,-659,16,15,-22,476,1
10,278,13,59,10,-905,16,14,-168,410,1
9,224,137,73,68,-14,20,107,560,514,2
12,284,109,15,77,-404,20,47,-128,463,2
12,391,69,123,64,70,19,70,-98,602,2
13,366,75,106,89,-37,19,46,-241,389,2
12,308,70,12,90,-153,23,115,-186,612,2
13,338,71,28,145,-496,23,115,-90,639,2
14,349,72,-40,196,-744,23,143,13,393,2
14,349,83,-41,-5,-973,23,81,-181,368,2
14,360,141,-20,110,127,23,148,-15,512,2
13,365,38,-31,154,-967,23,59,-101,311,1
11,296,61,-29,133,-1177,23,86,331,299,1
11,231,31,-139,1,-1039,16,49,-173,385,1
10,253,51,-112,108,-1085,16,75,234,373,1
10,211,47,-173,163,-960,16,75,-196,330,1
10,2,37,-294,93,-1311,5,71,-704,260,1
10,113,13,-317,113,-1598,5,13,266,340,1
13,317,52,-220,168,-1631,5,12,0,782,1
13,317,52,-220,115,-1637,5,56,-616,782,1
12,293,52,-246,73,-2211,15,56,-124,782,1
14,328,19,-293,176,-2000,15,58,-15,812,1
14,813,40,-61,76,-1633,22,63,-107,970,1
15,909,42,-28,175,-1644,22,64,-133,1009,1
12,404,29,-264,156,-1945,22,61,-660,984,1
12,435,69,-365,156,-2018,22,11,-123,984,1
12,383,148,-400,136,-1406,22,88,-603,993,2
10,313,71,-400,136,-2270,22,11,-96,993,1
10,313,120,-341,96,-3308,36,-32,-151,993,1
11,313,204,-345,67,-3284,36,-32,-110,993,1
11,824,121,-341,96,-3284,36,-30,-214,993,0
13,881,151,-371,94,-2770,36,93,-66,966,1
14,881,74,-365,94,-3370,36,16,-41,966,1
0,0,21,0,0,105,0,-1,-15,522,1
0,45,21,-5,0,110,0,7,329,522,1
0,46,21,-4,-24,109,0,7,-36,577,1
0,42,21,-5,-41,90,-20,6,-30,714,1
1,88,17,-8,-48,1,0,6,-56,748,1
0,93,39,5,-87,-66,0,8,28,1086,1
-1,113,31,-19,-129,-231,-2,4,76,1077,1
-2,128,27,63,-110,-336,-3,3,-11,1249,1
-1,87,41,41,-117,84,-8,10,82,1242,1
-2,95,25,40,-111,-235,-8,-22,88,1624,1
-3,107,30,44,-95,-240,-9,-45,57,1967,0
-3,65,25,19,-115,-284,-9,-21,-123,1938,0
-3,132,30,-1,-104,-103,-10,-46,-99,2047,0
-5,155,-6,5,-95,1,-11,-35,-185,2056,0
-4,93,-5,-4,-139,-363,-10,-34,-491,2151,0
-6,150,13,17,-162,-718,-11,-53,-194,2428,0
-6,156,48,67,-104,-882,-11,-56,80,2648,0
-5,129,63,64,-114,-738,-10,-47,-128,2831,0
-5,68,82,-10,-145,-1398,-10,-58,273,2762,0
-4,127,116,33,-175,-744,-10,-24,-29,2877,0
-5,136,159,35,-133,-778,-8,6,-128,3030,0
-2,143,177,19,-152,-163,-14,11,134,3519,2
-2,243,171,27,-115,88,-13,-17,477,3471,2
-2,247,146,29,-145,-8,-55,-72,339,3404,0
-2,282,172,-10,-107,199,-20,-39,-35,3465,0
-1,256,153,9,-129,456,-21,-34,24,3508,2
-3,271,163,8,-224,352,-21,-35,88,3559,0
-6,242,144,0,-193,-208,-21,-69,245,3514,0
-8,9,-1,-159,-458,-992,-21,-147,-131,3095,0
-10,107,63,-157,-335,-965,-21,-125,53,3150,0
0,0,12,0,0,138,0,9,20,-431,1
0,-5,0,18,6,53,0,17,20,-671,1
0,-8,0,16,36,47,0,17,176,-689,1
0,-13,3,22,6,117,0,21,-25,-732,1
-2,-24,-27,8,-53,-132,0,17,-190,-876,1
-3,-14,-10,18,48,-358,7,18,20,-886,1
-2,-46,-7,-20,20,-270,6,21,45,-1179,1
-1,-57,-40,-24,-60,-127,6,46,-106,-1294,1
-1,-43,-19,12,88,-481,6,44,176,-1447,1
0,-76,-39,49,29,-279,5,5,187,-1754,1
0,-118,-57,37,29,-39,5,6,11,-1757,1
2,-134,-72,23,114,-125,-2,7,-375,-1811,1
1,-104,-111,69,52,-395,-2,6,-62,-1935,1
1,-118,-111,91,101,-400,-3,6,217,-2014,1
5,-154,-81,106,144,-266,4,8,-34,-2297,1
5,-181,-244,126,109,191,4,8,243,-2299,1
4,-226,-248,107,62,178,3,8,-82,-2372,1
2,-235,-260,109,117,-137,2,29,95,-2741,1
3,-227,-282,37,231,-253,2,38,18,-3006,1
1,-233,-314,8,108,-87,2,91,380,-2514,1
-1,-252,-375,29,140,-170,2,93,145,-2700,1
-1,-360,-409,-34,43,-415,2,89,89,-2863,1
0,-380,-322,-55,137,33,2,98,73,-2803,1
-1,-375,-500,-30,225,550,2,125,-307,-2756,1
-2,-513,-307,-120,141,-23,2,114,-72,-3002,1
-7,-552,-302,-128,54,81,2,87,-248,-2953,1
-7,-601,-508,-130,137,-808,2,57,109,-3058,1
-8,-512,-307,-102,113,-753,2,58,201,-3088,1
-5,-679,-296,-90,217,-545,2,61,141,-3022,1
-4,-777,-503,-93,121,-468,2,63,409,-3077,1
-4,-731,-503,-64,10,52,2,36,-132,-3077,1
-7,-1030,-309,-232,-36,-197,2,32,-285,-3154,1
-8,-1058,-539,-224,-48,-941,2,26,-475,-3572,0
-8,-1074,-581,-265,111,-1404,2,27,165,-3553,1
-11,-846,-641,-127,-73,-1535,2,26,-9,-3602,0
-13,-857,-388,-116,91,-1647,2,25,191,-3657,1
0,0,6,0,0,35,0,2,10,-855,1
0,12,0,-1,-10,-65,0,2,7,-855,1
0,15,0,10,-20,-61,0,2,-39,-841,1
0,18,-11,20,-30,-137,0,-7,-151,-803,1
-2,12,9,10,-24,-157,0,0,32,-753,1
-4,72,-12,26,-37,-132,0,0,20,-1020,1
-4,80,-14,9,-83,-132,0,-1,-133,-1016,1
-4,50,-25,12,-56,-35,0,-23,-487,-913,1
-4,28,-38,-6,-74,-175,-7,-28,-16,-1032,1
-5,23,-34,-1,43,154,-7,-28,-109,-963,1
-5,-12,-26,13,-42,283,-7,-25,64,-907,1
-5,40,-52,11,-38,91,0,-31,-154,-1066,1
-5,39,-57,-5,-33,-24,0,-34,-133,-1074,1
-8,47,-47,-9,-34,25,0,1,-170,-732,1
-5,-6,-32,-31,51,188,-1,11,19,-849,1
-6,-86,-43,-48,-37,-89,-1,3,-198,-1207,1
-6,-72,-18,-21,-12,-158,-1,10,-207,-1215,1
-6,-81,-40,-46,-3,-182,-1,-17,-30,-1286,1
-8,-77,-40,-40,10,-167,-1,-16,-50,-1635,1
-12,-98,-56,2,-17,-492,-9,-21,239,-1767,1
-14,-111,-66,7,-16,-187,-9,-19,-195,-1758,0
-17,-181,-65,10,-50,-690,-9,-21,-95,-1803,0
-17,-137,-82,-60,-49,-934,-9,-25,-117,-1903,0
-18,-159,-82,-6,-49,-934,-9,-25,-122,-1903,0
-19,-181,-82,-4,-93,-927,-9,-23,-210,-2007,0
-19,-157,-75,-27,-89,-1154,-9,-24,-6,-2010,0
-20,-331,-109,-148,-104,-1581,-9,-15,-3,-2149,0
-24,-383,-182,-88,-117,-1829,-9,-37,32,-2270,0
0,0,14,0,0,-72,0,-3,5,-461,1
0,-5,20,6,-8,-62,0,-3,-30,-461,1
1,-5,17,3,18,-140,0,-4,19,-497,1
1,5,20,3,-12,-109,-4,-1,-46,-361,1
1,-2,17,10,47,-204,-4,-3,-97,-104,1
1,-38,16,-4,28,-381,0,-3,-75,-120,1
1,25,-4,10,9,-435,-2,-4,-70,-304,1
1,-15,-8,2,19,-270,-4,-10,-66,-184,1
-1,25,-5,25,11,-714,-3,-15,-46,-264,1
-1,56,-38,-7,1,-667,-1,-14,-448,-559,1
1,58,4,-9,-102,-581,-12,-14,-228,-585,0
-1,31,-4,-1,-57,-772,-13,-16,61,-642,1
-2,22,-41,-41,-56,-954,-2,-37,-16,-718,0
-1,18,-33,-25,-89,-766,-13,-35,-275,-699,0
0,73,-34,-26,-27,-674,2,-36,-247,-990,1
-1,7,-39,-46,-27,-778,1,-39,-152,-1051,1
-5,96,-56,-39,-78,-880,-3,-52,93,-1124,0
-6,72,-80,-156,-51,-1094,8,-54,-201,-1467,0
-8,109,-77,-105,-35,-845,1,-27,160,-1399,0
-11,51,-87,-117,-114,-982,-14,-32,-127,-1186,0
-8,35,-88,-64,-74,-689,-18,-26,103,-1081,0
-10,-10,-113,-130,-77,-777,0,-26,-393,-1163,0
-9,-1,-127,-122,-128,-716,-18,-26,-432,-1087,0
-7,-10,-98,-121,-45,-259,-20,-22,138,-933,0
-9,-100,-125,-29,4,-401,0,-16,-308,-972,0
-10,-123,-154,-102,-80,-1062,-16,-5,424,-1116,0
-10,-128,-155,-155,-94,-1256,-5,-5,120,-1134,0
-6,-82,-132,-207,-55,-1038,0,-2,-443,-1029,0
-7,-267,-132,-147,-94,-688,-9,-2,-267,-924,0
-8,-173,-139,-122,-139,-796,-14,-3,-223,-1001,0
-6,-37,-88,-88,-48,-234,0,5,-370,-724,0
-6,54,-57,-26,-50,69,0,4,-367,-743,1
-6,-17,-80,-99,-137,-385,-22,-11,-241,-871,0
-6,-65,-95,-109,-2,-459,0,-11,-561,-883,0
-3,-54,-67,-92,-117,137,-22,2,144,-669,0
-3,-129,-79,-149,-123,449,-16,17,322,-680,1
1,-181,-124,-188,-104,113,-22,0,-53,-616,0
0,0,-10,0,0,62,0,-11,5,146,1
